timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
2025-09-07T23:14:03.215000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.14,0.07,0.04,0,-0.2,-0.09,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,0.04,0
2025-09-07T23:14:03.237000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.14,-0.11,0.12,0,-0.15,-0.15,0.09,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.11,0.12,0
2025-09-07T23:14:03.258000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.13,0.17,0.18,0,-0.15,-0.08,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.17,0.18,0
2025-09-07T23:14:03.290000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.14,-0.06,0.1,0,-0.17,-0.12,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.06,0.1,0
2025-09-07T23:14:03.312000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.14,0.07,0.29,0,-0.17,-0.12,0.08,-0.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,0.29,0
2025-09-07T23:14:03.336000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.14,0.08,0.06,0,-0.15,-0.14,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.08,0.06,0
2025-09-07T23:14:03.349000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.14,-0.06,0.19,0,-0.17,-0.15,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.06,0.19,0
2025-09-07T23:14:03.377000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,0.04,0.06,0,-0.14,-0.14,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.04,0.06,0
2025-09-07T23:14:03.391000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,0.03,0.14,0,-0.15,-0.12,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.03,0.14,0
2025-09-07T23:14:03.416000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.13,-0.18,0.15,0,-0.2,-0.11,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.18,0.15,0
2025-09-07T23:14:03.431000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.14,0.06,0.21,0,-0.17,-0.12,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.06,0.21,0
2025-09-07T23:14:03.459000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.13,-0.07,0.1,0,-0.18,-0.15,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.07,0.1,0
2025-09-07T23:14:03.476000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.14,0.15,0.23,0,-0.14,-0.11,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.15,0.23,0
2025-09-07T23:14:03.499000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,-0.04,0.03,0,-0.2,-0.11,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.04,0.03,0
2025-09-07T23:14:03.513000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,-0.06,0.15,0,-0.12,-0.12,0.08,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.06,0.15,0
2025-09-07T23:14:03.538000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,0.06,0.14,0,-0.09,-0.08,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.06,0.14,0
2025-09-07T23:14:03.559000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.14,-0.07,0.19,0,-0.12,-0.11,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.07,0.19,0
2025-09-07T23:14:03.585000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.14,0,0.25,0,-0.17,-0.09,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0.25,0
2025-09-07T23:14:03.612000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.14,0.03,0.1,0,-0.15,-0.14,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.03,0.1,0
2025-09-07T23:14:03.631000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.15,-0.15,0.28,0,-0.15,-0.09,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.15,0.28,0
2025-09-07T23:14:03.650000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.15,0.04,0.1,0,-0.18,-0.09,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.04,0.1,0
2025-09-07T23:14:03.672000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.16,-0.01,0.24,0,-0.12,-0.09,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.24,0
2025-09-07T23:14:03.703000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.16,-0.07,0.17,0,-0.15,-0.08,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.07,0.17,0
2025-09-07T23:14:03.731000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.16,-0.04,0.06,0,-0.09,0.03,0.11,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.04,0.06,0
2025-09-07T23:14:03.745000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.16,-0.04,0.29,0,-0.09,-0.05,0.03,-0.01,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.04,0.29,0
2025-09-07T23:14:03.763000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.17,-0.24,-0.11,0,-0.21,-0.06,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.24,-0.11,0
2025-09-07T23:14:03.787000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.04,0.16,-0.21,0.29,0,-0.08,0.02,0.05,-0.01,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.21,0.29,0
2025-09-07T23:14:03.806000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.03,0.16,0.08,0.06,0,-0.18,-0.03,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.08,0.06,0
2025-09-07T23:14:03.828000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.17,0.18,0.52,0,-0.18,-0.46,-0.05,-0.01,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.18,0.52,0
2025-09-07T23:14:03.852000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.03,0.16,-0.38,-0.15,0,-0.44,-0.41,-0.03,0,-0.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.38,-0.15,0
2025-09-07T23:14:03.870000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.13,0.35,-0.01,0,0.26,0.11,0.11,0,0.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.35,-0.01,0
