timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,input_throttle,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
"2025-09-07T23:27:52.740000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","-0.21","0.18","0","-0.18","-0.12","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.21","0.18","0"
"2025-09-07T23:27:52.761000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","0.06","0.19","0","-0.18","-0.12","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.19","0"
"2025-09-07T23:27:52.781000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.03","0.06","0","-0.23","-0.11","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.06","0"
"2025-09-07T23:27:52.803000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.11","0.29","0","-0.21","-0.11","0.06","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.29","0"
"2025-09-07T23:27:52.824000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.15","0.04","0","-0.18","-0.09","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.04","0"
"2025-09-07T23:27:52.852000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.11","0.15","0","-0.21","-0.12","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.15","0"
"2025-09-07T23:27:52.864000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.08","0.17","0","-0.18","-0.08","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.17","0"
"2025-09-07T23:27:52.884000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.19","0.19","0","-0.14","-0.09","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.19","0.19","0"
"2025-09-07T23:27:52.904000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.14","0.17","0","-0.18","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.14","0.17","0"
"2025-09-07T23:27:52.925000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.14","0.17","0","-0.15","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.14","0.17","0"
"2025-09-07T23:27:52.956000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.03","0.15","0","-0.12","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.15","0"
"2025-09-07T23:27:52.965000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","-0.1","0.14","0","-0.17","-0.12","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.14","0"
"2025-09-07T23:27:52.986000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","-0.06","0.21","0","-0.17","-0.15","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.21","0"
"2025-09-07T23:27:53.006000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.08","0.18","0","-0.18","-0.17","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.18","0"
"2025-09-07T23:27:53.062000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.14","0.21","0","-0.23","-0.15","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.14","0.21","0"
"2025-09-07T23:27:53.064000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.1","0.08","0","-0.23","-0.2","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.08","0"
"2025-09-07T23:27:53.070000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0.08","0.1","0","-0.23","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.1","0"
"2025-09-07T23:27:53.091000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","-0.01","0.12","0","-0.21","-0.17","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.12","0"
"2025-09-07T23:27:53.131000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","0.07","0.19","0","-0.15","-0.08","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.19","0"
